day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,holiday,workingday,temp,humidity_windspeed,season_1,season_2,season_3,season_4,Clear,Few clouds,Partly cloudy,Mist,Cloudy,Broken clouds,Light Snow,Light Rain,Thunderstorm,Scattered clouds,Heavy Rain,Ice Pallets,Snow,Fog,casual,registered,total_count,total_count_smoothed_kalman
6,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.554167,0.04714265625,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1027,6028,7055,7178.1840490791565
7,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.6025,0.08923051004999999,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1038,6456,7494,7375.101788947114
8,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.649167,0.082064687211,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1488,6248,7736,7453.121317762184
10,0,0,0,0,0,1,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.726667,0.071986427093,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2224,4374,6598,6793.665175256127
11,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.720833,0.122118003821,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1017,5647,6664,6534.7333614289455
12,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.653333,0.17878826181799998,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,477,4495,4972,6146.534909030708
13,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.655833,0.199816870157,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1173,6248,7421,6932.871365663179
14,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.648333,0.14452200333899998,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1180,6183,7363,7231.079187958828
15,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.639167,0.10413038071099999,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1563,6102,7665,7397.366198213303
18,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.568333,0.135937884082,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,653,4446,5099,6092.05665880876
19,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.688333,0.10213173,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,968,5857,6825,6388.477954596331
20,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.7825,0.067386150396,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,872,5339,6211,6248.377204980235
21,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.805833,0.067461156679,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,778,5127,5905,6145.653660344372
22,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.7775,0.1049055975,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,964,4859,5823,6283.583776052882
25,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.715833,0.151443195961,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1139,5640,6779,6941.030014355551
26,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.630833,0.12978623078600002,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1077,6365,7442,7139.380815676711
27,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.6975,0.097839,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1077,6258,7335,7035.112432674582
28,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.749167,0.07252212499999999,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,921,5958,6879,6630.956482347036
29,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.834167,0.08084755875,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,829,4634,5463,5978.757014366528
30,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,0,0.765,0.09684393874999998,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1455,4232,5687,5842.314560752548
1,0,0,0,0,0,0,1,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.815833,0.08742441875000001,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1421,4110,5531,5861.186667891113
2,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.781667,0.087300556161,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,904,5323,6227,6210.245442920792
3,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.780833,0.06211908167099999,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1052,5608,6660,6542.549660871262
5,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.8275,0.08884917759300001,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1405,4836,6241,6326.660958207719
6,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.828333,0.065885636286,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1366,4841,6207,5981.579334930163
7,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,0,0.861667,0.080482142982,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1448,3392,4840,5411.07704658277
8,0,0,0,0,0,0,1,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.8225,0.07207963875,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1203,3469,4672,5411.651804818146
9,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.710833,0.123666189675,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,998,5571,6569,6151.878367871669
10,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.720833,0.1012844475,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,954,5336,6290,6474.98329879686
11,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.716667,0.09609751608900001,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,975,6289,7264,6983.071528518913
12,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.715833,0.077729544825,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1032,6414,7446,7210.2312867598785
13,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.731667,0.03927959805,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1511,5988,7499,7201.622331760724
15,0,0,0,0,0,0,1,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.745833,0.119653072639,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1920,4111,6031,6516.284793806153
16,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.763333,0.105900615,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1088,5742,6830,6622.218672896167
17,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.818333,0.057881964357,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,921,5865,6786,6520.371224882348
18,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.793333,0.07931544168600001,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,799,4914,5713,6152.895001750876
19,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.77,0.099326383893,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,888,5703,6591,6225.31378037028
20,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.665833,0.17640304548900002,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,747,5123,5870,5932.046339359965
21,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,0,0.595833,0.1845934461,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1264,3195,4459,5700.825237709613
23,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.741667,0.096269162061,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1135,5831,6966,7023.462883597014
24,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.750833,0.13850237,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1140,6452,7592,7392.959277022166
25,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.724167,0.07416,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1383,6790,8173,7563.414947469485
26,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.776667,0.16993851827099998,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1036,5825,6861,7124.285565386289
27,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.781667,0.09096644233599999,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1259,5645,6904,6948.441748689382
28,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,0,0.755833,0.09650794755,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2234,4451,6685,6817.039680681857
29,0,0,0,0,0,0,1,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.721667,0.106284505,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2153,4444,6597,6817.677293356189
30,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.730833,0.10273136875,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1040,6065,7105,7038.99219938671
31,0,0,0,0,0,0,1,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.713333,0.11648682597499999,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,968,6248,7216,7194.299304803942
1,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.7175,0.09564877249999999,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1074,6506,7580,7327.905715025115
2,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.7525,0.085319699382,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,983,6278,7261,7209.417840271403
3,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.765833,0.13864636,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1328,5847,7175,7039.347805789096
5,0,0,0,0,0,0,0,1,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.769167,0.18949970249999998,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1707,3757,5464,6337.528925498557
6,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.7525,0.084619118118,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1233,5780,7013,6814.961199399788
7,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.735833,0.082274005,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1278,5995,7273,7094.354672700807
8,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.75,0.0744919119,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1263,6271,7534,7195.102818702634
9,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.755833,0.0968470937,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1196,6090,7286,6956.953783407094
10,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.715833,0.17095022622900002,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1065,4721,5786,6389.758531518649
11,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,0,0,0,0,0,1,0,0,0.6925,0.151331969243,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2247,4052,6299,6426.321811148853
12,0,0,0,0,0,0,0,1,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.700833,0.06498244750400001,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2182,4362,6544,6590.206901927911
13,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.720833,0.074292340404,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1207,5676,6883,6800.298894634879
14,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.726667,0.116155216386,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1128,5656,6784,6927.689781976726
15,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.706667,0.105187225493,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1198,6149,7347,7198.7704512953
16,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.719167,0.07361580393200001,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1338,6267,7605,7321.621571909172
17,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.723333,0.132064497882,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1483,5665,7148,7161.094264432218
19,0,0,0,0,0,0,0,1,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.635833,0.061523612150000004,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1208,3341,4549,6014.889399730225
20,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.635833,0.09542629249300001,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1026,5504,6530,6482.006977803193
21,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.649167,0.0490293265,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1081,5925,7006,6901.131533679354
22,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.6675,0.0475876276139,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1094,6281,7375,7215.38762323487
23,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.695833,0.0537888013014,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1363,6402,7765,7370.031336025257
24,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.7025,0.044369666999999995,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1325,6257,7582,7129.706384840899
25,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,0,0,0,0,0,1,0,0,0.661667,0.174242618136,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1829,4224,6053,6437.087818497439
26,0,0,0,0,0,0,0,1,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.653333,0.193575648714,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1483,3772,5255,6128.557070651418
27,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.703333,0.09402877166099999,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,989,5928,6917,6693.583393456816
28,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.728333,0.1183735,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,935,6105,7040,7035.193109719032
29,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.685,0.062143566645999994,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1177,6520,7697,7371.99593570028
30,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.706667,0.045531010663899994,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1172,6541,7713,7383.794697381808
31,0,0,0,0,0,0,0,1,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.764167,0.0990131375,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1433,5917,7350,7066.388156445145
3,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,1,0,0,0,0,0,1,0,0.7075,0.119511473793,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1965,4069,6034,6293.793706293571
4,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.725833,0.178422355,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,867,5997,6864,6657.659959464981
5,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.736667,0.13921268,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,832,6280,7112,6815.18617210137
6,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.696667,0.115420399557,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,611,5592,6203,6675.898556839131
7,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.703333,0.1263743675,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1045,6459,7504,7009.509498416022
8,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,0,0,0,0,0,1,0,0,0.659167,0.224649040368,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1557,4419,5976,6848.629938408935
10,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.583333,0.13032667375,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1118,6407,7525,7605.511012023418
11,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.5775,0.047868184,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1070,6697,7767,7731.152719259469
12,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.599167,0.07608608521799999,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1050,6820,7870,7820.947145754992
13,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.6125,0.052700015426399995,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1054,6750,7804,7861.6887180055055
14,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.633333,0.0698478675,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1379,6630,8009,7960.119008261527
16,0,0,0,0,0,0,0,0,1,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.58,0.051404480999999995,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2166,5167,7333,7354.885912075691
17,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.580833,0.11146709358599999,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1022,5847,6869,6721.989429448
18,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.623333,0.3119946575,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,371,3702,4073,5942.082376268309
19,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.5525,0.115477321725,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,788,6803,7591,7031.257699356927
20,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.546667,0.073066555611,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,939,6781,7720,7560.6907218024735
21,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.599167,0.10314064375,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1250,6917,8167,7930.814466050494
24,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.514167,0.070193352468,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1001,6435,7436,7633.5780126405725
25,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.55,0.13470296999999998,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,845,6693,7538,7596.290474925193
26,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.635,0.1541755852,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,787,6946,7733,7617.2934121350045
27,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.65,0.092807886886,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,751,6642,7393,7522.589761479821
28,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.619167,0.11328350999999999,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1045,6370,7415,7557.47587230446
30,0,0,0,0,0,0,0,0,1,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.526667,0.078725455014,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2015,4874,6889,7092.037693996213
1,0,0,0,0,0,0,0,0,0,1,0,0,2012,0,1,0,0,0,0,0,0,1,0.520833,0.05894709010140001,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,763,6015,6778,6652.275226555083
2,0,0,0,0,0,0,0,0,0,1,0,0,2012,0,0,1,0,0,0,0,0,1,0.590833,0.091067409825,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,315,4324,4639,6086.787985669035
3,0,0,0,0,0,0,0,0,0,1,0,0,2012,0,0,0,1,0,0,0,0,1,0.6575,0.05282072875,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,728,6844,7572,6969.088730452022
4,0,0,0,0,0,0,0,0,0,1,0,0,2012,0,0,0,0,1,0,0,0,1,0.6575,0.08497600168200001,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,891,6437,7328,7248.478205687031
5,0,0,0,0,0,0,0,0,0,1,0,0,2012,0,0,0,0,0,1,0,0,1,0.615,0.06673462499999999,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1516,6640,8156,7448.3458866090705
7,0,0,0,0,0,0,0,0,0,1,0,0,2012,1,0,0,0,0,0,0,0,0,0.415833,0.099989702946,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,781,2729,3510,5408.33247581147
8,0,0,0,0,0,0,0,0,0,1,0,0,2012,0,1,0,0,0,0,0,1,0,0.383333,0.134592993857,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,874,4604,5478,5774.4379732942325
9,0,0,0,0,0,0,0,0,0,1,0,0,2012,0,0,1,0,0,0,0,0,1,0.446667,0.1449452301,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,601,5791,6392,6436.981444071227
10,0,0,0,0,0,0,0,0,0,1,0,0,2012,0,0,0,1,0,0,0,0,1,0.514167,0.11848368489299999,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,780,6911,7691,7144.50635891945
11,0,0,0,0,0,0,0,0,0,1,0,0,2012,0,0,0,0,1,0,0,0,1,0.435,0.084139419468,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,834,6736,7570,7305.537632687121
12,0,0,0,0,0,0,0,0,0,1,0,0,2012,0,0,0,0,0,1,0,0,1,0.4375,0.126753848364,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1060,6222,7282,7202.106539141913
13,0,0,0,0,0,0,0,0,0,1,0,0,2012,0,0,0,0,0,0,1,0,0,0.393333,0.072279348786,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2252,4857,7109,7018.781984738618
14,0,0,0,0,0,0,0,0,0,1,0,0,2012,1,0,0,0,0,0,0,0,0,0.521667,0.17842786120400003,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2080,4559,6639,6745.239415073942
15,0,0,0,0,0,0,0,0,0,1,0,0,2012,0,1,0,0,0,0,0,0,1,0.561667,0.2094461775,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,760,5115,5875,6577.936260483208
16,0,0,0,0,0,0,0,0,0,1,0,0,2012,0,0,1,0,0,0,0,0,1,0.468333,0.101739997593,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,922,6612,7534,7113.569366375681
17,0,0,0,0,0,0,0,0,0,1,0,0,2012,0,0,0,1,0,0,0,0,1,0.455833,0.070241689207,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,979,6482,7461,7228.7718386438355
18,0,0,0,0,0,0,0,0,0,1,0,0,2012,0,0,0,0,1,0,0,0,1,0.5225,0.17256903602100002,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1008,6501,7509,7111.746149555824
19,0,0,0,0,0,0,0,0,0,1,0,0,2012,0,0,0,0,0,1,0,0,1,0.563333,0.10998750999999998,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,753,4671,5424,6597.466610023635
21,0,0,0,0,0,0,0,0,0,1,0,0,2012,1,0,0,0,0,0,0,0,0,0.464167,0.08468754,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2132,4692,6824,7082.494431521616
22,0,0,0,0,0,0,0,0,0,1,0,0,2012,0,1,0,0,0,0,0,0,1,0.4875,0.04630964833889999,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,830,6228,7058,7166.829614049766
23,0,0,0,0,0,0,0,0,0,1,0,0,2012,0,0,1,0,0,0,0,0,1,0.544167,0.060666919848599996,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,841,6625,7466,7359.994410627681
24,0,0,0,0,0,0,0,0,0,1,0,0,2012,0,0,0,1,0,0,0,0,1,0.5875,0.046305766,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,795,6898,7693,7447.153617833277
